item_topic,source_topic,age_segment,dt,Others,Top and Other,record_id,visits
Женская психология,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1043541,15
Женская психология,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1043617,9
Женская психология,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1043670,6
Женская психология,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1043733,12
Женская психология,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1043767,2
Женская психология,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1043844,43
Женская психология,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1043911,10
Женская психология,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1043963,4
Женщины,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1044008,5
Женщины,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1044047,3
Женщины,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1044103,14
Женщины,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1044161,5
Женщины,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1044224,16
Женщины,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1044295,32
Женщины,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1044345,4
Женщины,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1044403,8
Женщины,История,36-40,9/24/2019 6:59:00 PM,Others,История,1044464,10
Женщины,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1044512,11
Женщины,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1044552,3
Женщины,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1044602,11
Женщины,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1044670,16
Женщины,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1044714,3
Женщины,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1044752,5
Женщины,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1044801,3
Женщины,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1044831,2
Женщины,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1044879,10
Женщины,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1044923,2
Женщины,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1044965,1
Женщины,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1045036,60
Женщины,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1045105,20
Женщины,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1045160,3
Женщины,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1045186,1
Здоровье,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1045238,6
Здоровье,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1045275,5
Здоровье,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1045332,19
Здоровье,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1045392,7
Здоровье,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1045447,10
Здоровье,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1045512,19
Здоровье,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1045552,1
Здоровье,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1045580,2
Здоровье,История,36-40,9/24/2019 6:59:00 PM,Others,История,1045609,3
Здоровье,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1045645,2
Здоровье,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1045715,20
Здоровье,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1045795,33
Здоровье,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1045847,1
Здоровье,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1045893,4
Здоровье,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1045941,9
Здоровье,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1045985,3
Здоровье,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1046041,10
Здоровье,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1046098,10
Здоровье,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1046152,8
Здоровье,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1046215,12
Здоровье,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1046275,3
Здоровье,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1046316,3
Здоровье,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1046353,1
Здоровье,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1046389,1
Знаменитости,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1046451,2
Знаменитости,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1046484,5
Знаменитости,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1046540,3
Знаменитости,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1046592,13
Знаменитости,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1046658,9
Знаменитости,История,36-40,9/24/2019 6:59:00 PM,Others,История,1046718,12
Знаменитости,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1046770,12
Знаменитости,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1046807,2
Знаменитости,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1046855,10
Знаменитости,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1046900,5
Знаменитости,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1046925,1
Знаменитости,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1046955,1
Знаменитости,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1047000,7
Знаменитости,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1047079,47
Знаменитости,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1047119,1
Знаменитости,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1047168,8
Знаменитости,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1047219,3
Знаменитости,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1047277,20
Знаменитости,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1047310,4
Интересные факты,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1047434,30
Интересные факты,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1047484,4
Интересные факты,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1047534,5
Интересные факты,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1047588,10
Интересные факты,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1047657,33
Интересные факты,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1047728,22
Интересные факты,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1047763,1
Интересные факты,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1047820,10
Интересные факты,История,36-40,9/24/2019 6:59:00 PM,Others,История,1047891,28
Интересные факты,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1047963,35
Интересные факты,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1048022,9
Интересные факты,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1048083,14
Интересные факты,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1048158,33
Интересные факты,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1048218,6
Интересные факты,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1048277,21
Интересные факты,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1048343,36
Интересные факты,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1048398,2
Интересные факты,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1048467,45
Интересные факты,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1048541,17
Интересные факты,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1048599,7
Интересные факты,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1048668,40
Интересные факты,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1048736,14
Интересные факты,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1048790,7
Интересные факты,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1048880,3
Интересные факты,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1048912,1
Искусство,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1048947,3
Искусство,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1048985,1
Искусство,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1049029,12
Искусство,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1049082,4
Искусство,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1049133,27
Искусство,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1049183,7
Искусство,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1049228,18
Искусство,История,36-40,9/24/2019 6:59:00 PM,Others,История,1049287,11
Искусство,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1049359,38
Искусство,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1049409,3
Искусство,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1049457,2
Искусство,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1049513,17
Искусство,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1049558,2
Искусство,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1049593,2
Искусство,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1049644,11
Искусство,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1049695,6
Искусство,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1049754,23
Искусство,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1049818,9
Искусство,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1049875,22
Искусство,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1049935,11
Искусство,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1049999,1
Искусство,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1050029,2
История,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1050076,9
История,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1050122,3
История,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1050184,21
История,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1050282,16
История,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1050349,25
История,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1050384,1
История,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1050434,12
История,История,36-40,9/24/2019 6:59:00 PM,Others,История,1050499,10
История,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1050567,32
История,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1050616,6
История,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1050662,2
История,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1050719,18
История,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1050779,13
История,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1050833,3
История,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1050905,60
История,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1050961,2
История,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1051025,22
История,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1051078,3
История,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1051193,29
История,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1051260,12
История,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1051310,6
История,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1051364,8
История,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1051397,1
Красота,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1051412,1
Красота,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1051434,1
Красота,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1051485,39
Красота,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1051534,5
Красота,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1051594,17
Красота,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1051662,39
Красота,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1051715,2
Красота,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1051761,4
Красота,История,36-40,9/24/2019 6:59:00 PM,Others,История,1051807,2
Красота,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1051855,10
Красота,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1051888,1
Красота,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1051930,9
Красота,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1051997,16
Красота,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1052050,6
Красота,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1052089,7
Красота,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1052145,12
Красота,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1052196,2
Красота,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1052248,13
Красота,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1052303,8
Красота,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1052358,8
Красота,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1052423,20
Красота,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1052475,2
Красота,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1052505,1
Красота,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1052539,2
Красота,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1052569,2
Красота,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1052590,3
Культура,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1052622,3
Культура,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1052695,10
Культура,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1052734,1
Культура,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1052756,1
Культура,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1052817,37
Культура,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1052866,4
Культура,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1052927,12
Культура,История,36-40,9/24/2019 6:59:00 PM,Others,История,1052989,16
Культура,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1053060,53
Культура,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1053118,5
Культура,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1053165,9
Культура,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1053208,4
Культура,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1053254,12
Культура,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1053289,1
Культура,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1053334,9
Культура,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1053382,1
Культура,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1053442,14
Культура,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1053526,5
Культура,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1053582,26
Культура,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1053641,17
Культура,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1053679,1
Культура,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1053712,3
Культура,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1053737,1
Наука,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1053802,18
Наука,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1053857,1
Наука,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1053917,12
Наука,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1053957,1
Наука,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1054010,11
Наука,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1054081,37
Наука,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1054134,5
Наука,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1054184,12
Наука,История,36-40,9/24/2019 6:59:00 PM,Others,История,1054251,20
Наука,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1054327,84
Наука,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1054386,10
Наука,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1054440,10
Наука,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1054509,39
Наука,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1054567,2
Наука,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1054615,4
Наука,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1054687,36
Наука,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1054747,13
Наука,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1054816,39
Наука,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1054877,4
Наука,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1054926,8
Наука,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1054989,44
Наука,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1055057,15
Наука,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1055119,17
Наука,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1055163,2
Наука,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1055212,25
Наука,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1055253,1
Общество,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1055300,7
Общество,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1055361,8
Общество,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1055424,16
Общество,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1055469,3
Общество,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1055530,27
Общество,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1055596,21
Общество,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1055631,2
Общество,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1055667,4
Общество,История,36-40,9/24/2019 6:59:00 PM,Others,История,1055728,18
Общество,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1055787,8
Общество,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1055821,3
Общество,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1055861,13
Общество,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1055931,23
Общество,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1056003,24
Общество,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1056072,18
Общество,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1056139,20
Общество,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1056189,3
Общество,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1056262,62
Общество,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1056312,3
Общество,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1056345,1
Общество,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1056413,62
Общество,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1056488,31
Общество,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1056548,11
Общество,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1056585,2
Общество,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1056617,8
Общество,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1056665,6
Отношения,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1056715,18
Отношения,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1056767,10
Отношения,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1056807,4
Отношения,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1056865,6
Отношения,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1056926,28
Отношения,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1057004,43
Отношения,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1057070,15
Отношения,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1057130,12
Отношения,История,36-40,9/24/2019 6:59:00 PM,Others,История,1057192,10
Отношения,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1057255,18
Отношения,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1057300,1
Отношения,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1057363,29
Отношения,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1057437,54
Отношения,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1057503,15
Отношения,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1057618,21
Отношения,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1057680,8
Отношения,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1057756,42
Отношения,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1057827,16
Отношения,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1057886,8
Отношения,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1057953,39
Отношения,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1058008,4
Отношения,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1058057,8
Отношения,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1058114,9
Отношения,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1058156,1
Отношения,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1058202,5
Подборки,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1058259,13
Подборки,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1058310,6
Подборки,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1058359,4
Подборки,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1058415,15
Подборки,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1058467,8
Подборки,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1058533,36
Подборки,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1058629,9
Подборки,История,36-40,9/24/2019 6:59:00 PM,Others,История,1058685,16
Подборки,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1058753,43
Подборки,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1058808,6
Подборки,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1058875,26
Подборки,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1058958,61
Подборки,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1059046,20
Подборки,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1059117,34
Подборки,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1059177,17
Подборки,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1059240,23
Подборки,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1059295,10
Подборки,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1059352,8
Подборки,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1059422,35
Подборки,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1059481,6
Подборки,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1059534,6
Подборки,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1059583,7
Подборки,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1059638,8
Подборки,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1059667,2
Полезные советы,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1059722,13
Полезные советы,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1059789,19
Полезные советы,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1059854,18
Полезные советы,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1059903,1
Полезные советы,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1059967,24
Полезные советы,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1060025,4
Полезные советы,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1060080,10
Полезные советы,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1060116,2
Полезные советы,История,36-40,9/24/2019 6:59:00 PM,Others,История,1060166,9
Полезные советы,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1060218,5
Полезные советы,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1060255,2
Полезные советы,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1060319,23
Полезные советы,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1060392,28
Полезные советы,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1060472,10
Полезные советы,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1060542,47
Полезные советы,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1060607,5
Полезные советы,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1060663,5
Полезные советы,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1060718,8
Полезные советы,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1060772,14
Полезные советы,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1060847,31
Полезные советы,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1060916,15
Полезные советы,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1060963,4
Полезные советы,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1061039,4
